m,p,ld
8.319327731092436215e-03,4.268907563025209906e-01,1.839099079370498657e-01
9.075630252100839665e-03,4.268907563025209906e-01,1.953106522560119629e-01
9.831932773109243115e-03,4.268907563025209906e-01,2.059583961963653564e-01
1.058823529411764656e-02,4.268907563025209906e-01,2.162723988294601440e-01
1.134453781512605001e-02,4.268907563025209906e-01,2.260558009147644043e-01
1.210084033613445346e-02,4.268907563025209906e-01,2.354942411184310913e-01
1.285714285714285691e-02,4.268907563025209906e-01,2.449316233396530151e-01
1.361344537815126036e-02,4.268907563025209906e-01,2.540507614612579346e-01
1.436974789915966381e-02,4.268907563025209906e-01,2.629063427448272705e-01
1.512605042016806726e-02,4.268907563025209906e-01,2.714171111583709717e-01
1.588235294117646898e-02,4.268907563025209906e-01,2.799057364463806152e-01
1.663865546218487243e-02,4.268907563025209906e-01,2.883349359035491943e-01
1.739495798319327588e-02,4.268907563025209906e-01,2.966990172863006592e-01
1.815126050420167933e-02,4.268907563025209906e-01,3.049656450748443604e-01
1.890756302521008278e-02,4.268907563025209906e-01,3.129178583621978760e-01
1.966386554621848623e-02,4.268907563025209906e-01,3.207684457302093506e-01
2.042016806722688968e-02,4.268907563025209906e-01,3.285087645053863525e-01
2.117647058823529313e-02,4.268907563025209906e-01,3.361036181449890137e-01
2.193277310924369658e-02,4.268907563025209906e-01,3.436739146709442139e-01
2.268907563025210003e-02,4.268907563025209906e-01,3.509085774421691895e-01
2.344537815126050348e-02,4.268907563025209906e-01,3.578755557537078857e-01
2.420168067226890693e-02,4.268907563025209906e-01,3.646784126758575439e-01
2.495798319327731038e-02,4.268907563025209906e-01,3.712915480136871338e-01
2.571428571428571383e-02,4.268907563025209906e-01,3.781383335590362549e-01
2.647058823529411728e-02,4.268907563025209906e-01,3.847889304161071777e-01
2.722689075630252073e-02,4.268907563025209906e-01,3.911741375923156738e-01
2.798319327731092418e-02,4.268907563025209906e-01,3.974146246910095215e-01
2.873949579831932763e-02,4.268907563025209906e-01,4.037438929080963135e-01
2.949579831932773108e-02,4.268907563025209906e-01,4.097934365272521973e-01
3.025210084033613453e-02,4.268907563025209906e-01,4.155961573123931885e-01
3.100840336134453798e-02,4.268907563025209906e-01,4.214940369129180908e-01
3.176470588235293796e-02,4.268907563025209906e-01,4.271112084388732910e-01
3.252100840336134141e-02,4.268907563025209906e-01,4.326520860195159912e-01
3.327731092436974486e-02,4.268907563025209906e-01,4.379156231880187988e-01
3.403361344537814831e-02,4.268907563025209906e-01,4.428990185260772705e-01
3.478991596638655176e-02,4.268907563025209906e-01,4.480361342430114746e-01
3.554621848739495521e-02,4.268907563025209906e-01,4.533772170543670654e-01
3.630252100840335866e-02,4.268907563025209906e-01,4.589464366436004639e-01
3.705882352941176211e-02,4.268907563025209906e-01,4.641735553741455078e-01
3.781512605042016556e-02,4.268907563025209906e-01,4.692188203334808350e-01
3.857142857142856901e-02,4.268907563025209906e-01,4.740521311759948730e-01
3.932773109243697246e-02,4.268907563025209906e-01,4.790664613246917725e-01
4.008403361344537591e-02,4.268907563025209906e-01,4.842122197151184082e-01
4.084033613445377936e-02,4.268907563025209906e-01,4.892691075801849365e-01
4.159663865546218281e-02,4.268907563025209906e-01,4.941209256649017334e-01
4.235294117647058626e-02,4.268907563025209906e-01,4.988642036914825439e-01
4.310924369747898971e-02,4.268907563025209906e-01,5.033727884292602539e-01
4.386554621848739316e-02,4.268907563025209906e-01,5.078150629997253418e-01
4.462184873949579661e-02,4.268907563025209906e-01,5.121915936470031738e-01
4.537815126050420006e-02,4.268907563025209906e-01,5.164846777915954590e-01
4.613445378151260351e-02,4.268907563025209906e-01,5.206447839736938477e-01
4.689075630252100696e-02,4.268907563025209906e-01,5.247349143028259277e-01
4.764705882352941041e-02,4.268907563025209906e-01,5.286653637886047363e-01
4.840336134453781386e-02,4.268907563025209906e-01,5.326261520385742188e-01
4.915966386554621731e-02,4.268907563025209906e-01,5.365594029426574707e-01
4.991596638655462076e-02,4.268907563025209906e-01,5.404555201530456543e-01
5.067226890756302421e-02,4.268907563025209906e-01,5.442253947257995605e-01
5.142857142857142766e-02,4.268907563025209906e-01,5.480791330337524414e-01
5.218487394957983111e-02,4.268907563025209906e-01,5.518746376037597656e-01
5.294117647058823456e-02,4.268907563025209906e-01,5.556780695915222168e-01
5.369747899159663801e-02,4.268907563025209906e-01,5.594119429588317871e-01
5.445378151260504146e-02,4.268907563025209906e-01,5.630964040756225586e-01
5.521008403361344491e-02,4.268907563025209906e-01,5.666760206222534180e-01
5.596638655462184836e-02,4.268907563025209906e-01,5.702154040336608887e-01
5.672268907563025181e-02,4.268907563025209906e-01,5.735782980918884277e-01
5.747899159663865526e-02,4.268907563025209906e-01,5.770150423049926758e-01
5.823529411764705871e-02,4.268907563025209906e-01,5.802869200706481934e-01
5.899159663865546216e-02,4.268907563025209906e-01,5.835974216461181641e-01
5.974789915966386561e-02,4.268907563025209906e-01,5.869134068489074707e-01
6.050420168067226906e-02,4.268907563025209906e-01,5.900605320930480957e-01
6.126050420168067251e-02,4.268907563025209906e-01,5.930940508842468262e-01
6.201680672268907596e-02,4.268907563025209906e-01,5.960910916328430176e-01
6.277310924369747247e-02,4.268907563025209906e-01,5.989395380020141602e-01
6.352941176470587592e-02,4.268907563025209906e-01,6.018328070640563965e-01
6.428571428571427937e-02,4.268907563025209906e-01,6.046810746192932129e-01
6.504201680672268282e-02,4.268907563025209906e-01,6.074500083923339844e-01
6.579831932773108627e-02,4.268907563025209906e-01,6.129950284957885742e-01
6.655462184873948972e-02,4.268907563025209906e-01,6.154837608337402344e-01
6.731092436974789317e-02,4.268907563025209906e-01,6.179730892181396484e-01
6.806722689075629662e-02,4.268907563025209906e-01,6.204817891120910645e-01
6.882352941176470007e-02,4.268907563025209906e-01,6.230379939079284668e-01
6.957983193277310352e-02,4.268907563025209906e-01,6.256818175315856934e-01
7.033613445378150697e-02,4.268907563025209906e-01,6.283019781112670898e-01
7.109243697478991042e-02,4.268907563025209906e-01,6.307469010353088379e-01
7.184873949579831387e-02,4.268907563025209906e-01,6.332057714462280273e-01
7.260504201680671732e-02,4.268907563025209906e-01,6.354044079780578613e-01
7.336134453781512077e-02,4.268907563025209906e-01,6.372886896133422852e-01
7.411764705882352422e-02,4.268907563025209906e-01,6.389239430427551270e-01
7.487394957983192767e-02,4.268907563025209906e-01,6.403237581253051758e-01
7.563025210084033112e-02,4.268907563025209906e-01,6.414469480514526367e-01
7.638655462184873457e-02,4.268907563025209906e-01,6.423976421356201172e-01
7.714285714285713802e-02,4.268907563025209906e-01,6.429669260978698730e-01
7.789915966386554147e-02,4.268907563025209906e-01,6.432105302810668945e-01
7.865546218487394492e-02,4.268907563025209906e-01,6.434049010276794434e-01
7.941176470588234837e-02,4.268907563025209906e-01,6.435590386390686035e-01
8.016806722689075182e-02,4.268907563025209906e-01,6.436162590980529785e-01
8.092436974789915527e-02,4.268907563025209906e-01,6.435835957527160645e-01
8.168067226890755872e-02,4.268907563025209906e-01,6.433237195014953613e-01
8.243697478991596217e-02,4.268907563025209906e-01,6.429691910743713379e-01
8.319327731092436562e-02,4.268907563025209906e-01,6.426059007644653320e-01
8.394957983193276907e-02,4.268907563025209906e-01,6.421236395835876465e-01
8.470588235294117252e-02,4.268907563025209906e-01,6.416844129562377930e-01
8.546218487394957597e-02,4.268907563025209906e-01,6.414262056350708008e-01
8.621848739495797942e-02,4.268907563025209906e-01,6.411712169647216797e-01
8.697478991596638287e-02,4.268907563025209906e-01,6.409212350845336914e-01
8.773109243697478632e-02,4.268907563025209906e-01,6.407749056816101074e-01
8.848739495798318977e-02,4.268907563025209906e-01,6.407650113105773926e-01
8.924369747899159322e-02,4.268907563025209906e-01,6.406029462814331055e-01
8.999999999999999667e-02,4.268907563025209906e-01,6.403393745422363281e-01
0.000000000000000000e+00,4.294117647058823262e-01,2.636546641588211060e-02
7.563025210084033416e-04,4.294117647058823262e-01,4.269653186202049255e-02
1.512605042016806683e-03,4.294117647058823262e-01,5.890658870339393616e-02
2.268907563025209916e-03,4.294117647058823262e-01,7.471424341201782227e-02
3.025210084033613366e-03,4.294117647058823262e-01,8.994586765766143799e-02
3.781512605042016816e-03,4.294117647058823262e-01,1.045403182506561279e-01
4.537815126050419832e-03,4.294117647058823262e-01,1.187044456601142883e-01
5.294117647058823282e-03,4.294117647058823262e-01,1.326127648353576660e-01
6.050420168067226732e-03,4.294117647058823262e-01,1.458605676889419556e-01
6.806722689075630182e-03,4.294117647058823262e-01,1.587995290756225586e-01
7.563025210084033632e-03,4.294117647058823262e-01,1.713713705539703369e-01
8.319327731092436215e-03,4.294117647058823262e-01,1.836975216865539551e-01
9.075630252100839665e-03,4.294117647058823262e-01,1.951467990875244141e-01
9.831932773109243115e-03,4.294117647058823262e-01,2.056735008955001831e-01
1.058823529411764656e-02,4.294117647058823262e-01,2.158747911453247070e-01
1.134453781512605001e-02,4.294117647058823262e-01,2.255949974060058594e-01
1.210084033613445346e-02,4.294117647058823262e-01,2.350065708160400391e-01
1.285714285714285691e-02,4.294117647058823262e-01,2.444289475679397583e-01
1.361344537815126036e-02,4.294117647058823262e-01,2.535037994384765625e-01
1.436974789915966381e-02,4.294117647058823262e-01,2.623102962970733643e-01
1.512605042016806726e-02,4.294117647058823262e-01,2.707464694976806641e-01
1.588235294117646898e-02,4.294117647058823262e-01,2.791309952735900879e-01
1.663865546218487243e-02,4.294117647058823262e-01,2.874886393547058105e-01
1.739495798319327588e-02,4.294117647058823262e-01,2.956743538379669189e-01
1.815126050420167933e-02,4.294117647058823262e-01,3.038008511066436768e-01
1.890756302521008278e-02,4.294117647058823262e-01,3.117108941078186035e-01
1.966386554621848623e-02,4.294117647058823262e-01,3.194688558578491211e-01
2.042016806722688968e-02,4.294117647058823262e-01,3.271763324737548828e-01
2.117647058823529313e-02,4.294117647058823262e-01,3.346226513385772705e-01
2.193277310924369658e-02,4.294117647058823262e-01,3.420959413051605225e-01
2.268907563025210003e-02,4.294117647058823262e-01,3.492560088634490967e-01
2.344537815126050348e-02,4.294117647058823262e-01,3.561832606792449951e-01
2.420168067226890693e-02,4.294117647058823262e-01,3.629552423954010010e-01
2.495798319327731038e-02,4.294117647058823262e-01,3.694416284561157227e-01
2.571428571428571383e-02,4.294117647058823262e-01,3.761019408702850342e-01
2.647058823529411728e-02,4.294117647058823262e-01,3.826413452625274658e-01
2.722689075630252073e-02,4.294117647058823262e-01,3.888614773750305176e-01
2.798319327731092418e-02,4.294117647058823262e-01,3.950834870338439941e-01
2.873949579831932763e-02,4.294117647058823262e-01,4.014258682727813721e-01
2.949579831932773108e-02,4.294117647058823262e-01,4.075339734554290771e-01
3.025210084033613453e-02,4.294117647058823262e-01,4.132805466651916504e-01
3.100840336134453798e-02,4.294117647058823262e-01,4.190250635147094727e-01
3.176470588235293796e-02,4.294117647058823262e-01,4.246235489845275879e-01
3.252100840336134141e-02,4.294117647058823262e-01,4.301763772964477539e-01
3.327731092436974486e-02,4.294117647058823262e-01,4.353948533535003662e-01
3.403361344537814831e-02,4.294117647058823262e-01,4.403359889984130859e-01
3.478991596638655176e-02,4.294117647058823262e-01,4.454661905765533447e-01
3.554621848739495521e-02,4.294117647058823262e-01,4.507483243942260742e-01
3.630252100840335866e-02,4.294117647058823262e-01,4.562524259090423584e-01
3.705882352941176211e-02,4.294117647058823262e-01,4.614844322204589844e-01
3.781512605042016556e-02,4.294117647058823262e-01,4.666612148284912109e-01
3.857142857142856901e-02,4.294117647058823262e-01,4.715355038642883301e-01
3.932773109243697246e-02,4.294117647058823262e-01,4.765202105045318604e-01
4.008403361344537591e-02,4.294117647058823262e-01,4.816303253173828125e-01
4.084033613445377936e-02,4.294117647058823262e-01,4.868009686470031738e-01
4.159663865546218281e-02,4.294117647058823262e-01,4.917671680450439453e-01
4.235294117647058626e-02,4.294117647058823262e-01,4.964650571346282959e-01
4.310924369747898971e-02,4.294117647058823262e-01,5.009719729423522949e-01
4.386554621848739316e-02,4.294117647058823262e-01,5.054116845130920410e-01
4.462184873949579661e-02,4.294117647058823262e-01,5.099962949752807617e-01
4.537815126050420006e-02,4.294117647058823262e-01,5.142485499382019043e-01
4.613445378151260351e-02,4.294117647058823262e-01,5.186064243316650391e-01
4.689075630252100696e-02,4.294117647058823262e-01,5.228632092475891113e-01
4.764705882352941041e-02,4.294117647058823262e-01,5.269033908843994141e-01
4.840336134453781386e-02,4.294117647058823262e-01,5.308320522308349609e-01
4.915966386554621731e-02,4.294117647058823262e-01,5.347695946693420410e-01
4.991596638655462076e-02,4.294117647058823262e-01,5.387092232704162598e-01
5.067226890756302421e-02,4.294117647058823262e-01,5.426105260848999023e-01
5.142857142857142766e-02,4.294117647058823262e-01,5.463084578514099121e-01
5.218487394957983111e-02,4.294117647058823262e-01,5.501372218132019043e-01
5.294117647058823456e-02,4.294117647058823262e-01,5.539653897285461426e-01
5.369747899159663801e-02,4.294117647058823262e-01,5.577726960182189941e-01
5.445378151260504146e-02,4.294117647058823262e-01,5.614829063415527344e-01
5.521008403361344491e-02,4.294117647058823262e-01,5.650101900100708008e-01
5.596638655462184836e-02,4.294117647058823262e-01,5.686243176460266113e-01
5.672268907563025181e-02,4.294117647058823262e-01,5.721514821052551270e-01
5.747899159663865526e-02,4.294117647058823262e-01,5.755032300949096680e-01
5.823529411764705871e-02,4.294117647058823262e-01,5.788829326629638672e-01
5.899159663865546216e-02,4.294117647058823262e-01,5.822011232376098633e-01
5.974789915966386561e-02,4.294117647058823262e-01,5.854455828666687012e-01
6.050420168067226906e-02,4.294117647058823262e-01,5.886305570602416992e-01
6.126050420168067251e-02,4.294117647058823262e-01,5.917314887046813965e-01
6.201680672268907596e-02,4.294117647058823262e-01,5.945507287979125977e-01
6.277310924369747247e-02,4.294117647058823262e-01,5.973238945007324219e-01
6.352941176470587592e-02,4.294117647058823262e-01,6.001433134078979492e-01
6.428571428571427937e-02,4.294117647058823262e-01,6.029176712036132812e-01
6.504201680672268282e-02,4.294117647058823262e-01,6.056925058364868164e-01
6.579831932773108627e-02,4.294117647058823262e-01,6.084549427032470703e-01
6.655462184873948972e-02,4.294117647058823262e-01,6.139822006225585938e-01
6.731092436974789317e-02,4.294117647058823262e-01,6.165099143981933594e-01
6.806722689075629662e-02,4.294117647058823262e-01,6.190007328987121582e-01
6.882352941176470007e-02,4.294117647058823262e-01,6.214621067047119141e-01
6.957983193277310352e-02,4.294117647058823262e-01,6.240136027336120605e-01
7.033613445378150697e-02,4.294117647058823262e-01,6.265297532081604004e-01
7.109243697478991042e-02,4.294117647058823262e-01,6.290364265441894531e-01
7.184873949579831387e-02,4.294117647058823262e-01,6.314780116081237793e-01
7.260504201680671732e-02,4.294117647058823262e-01,6.337391734123229980e-01
7.336134453781512077e-02,4.294117647058823262e-01,6.356792449951171875e-01
7.411764705882352422e-02,4.294117647058823262e-01,6.374416947364807129e-01
7.487394957983192767e-02,4.294117647058823262e-01,6.389063596725463867e-01
7.563025210084033112e-02,4.294117647058823262e-01,6.400727629661560059e-01
7.638655462184873457e-02,4.294117647058823262e-01,6.410914659500122070e-01
7.714285714285713802e-02,4.294117647058823262e-01,6.416734457015991211e-01
