"PointID","x","y","Density","Momentum_x","Momentum_y","Energy"
191, 8.418244855067677e-01, 6.260094195224902e-02, 8.953983402785491e-01, 0.000000000000000e+00, 0.000000000000000e+00, 6.690939059405674e+00
192, 8.465550958247496e-01, 6.098639413255084e-02, 8.960658338044359e-01, 0.000000000000000e+00, 0.000000000000000e+00, 6.696027633725962e+00
193, 8.512818463961536e-01, 5.936057451655638e-02, 8.966261676093683e-01, 0.000000000000000e+00, 0.000000000000000e+00, 6.700349980374471e+00
194, 8.560048883087675e-01, 5.772401346168007e-02, 8.972001891363109e-01, 0.000000000000000e+00, 0.000000000000000e+00, 6.704815714112517e+00
195, 8.607240881501175e-01, 5.607640740770178e-02, 8.977440636848848e-01, 0.000000000000000e+00, 0.000000000000000e+00, 6.709016713053865e+00
196, 8.654394261082551e-01, 5.441778084318911e-02, 8.983824398121766e-01, 0.000000000000000e+00, 0.000000000000000e+00, 6.713817846735972e+00
197, 8.701509719818883e-01, 5.274841380069010e-02, 8.988726219023454e-01, 0.000000000000000e+00, 0.000000000000000e+00, 6.717404262173805e+00
198, 8.748585218784845e-01, 5.106781150742097e-02, 8.993214246926947e-01, 0.000000000000000e+00, 0.000000000000000e+00, 6.720759592662740e+00
199, 8.795622627467741e-01, 4.937658008728868e-02, 8.997362364813074e-01, 0.000000000000000e+00, 0.000000000000000e+00, 6.723949931348773e+00
200, 8.842619302127350e-01, 4.767405558911936e-02, 9.001949116803629e-01, 0.000000000000000e+00, 0.000000000000000e+00, 6.727388963729140e+00
201, 8.889577303938041e-01, 4.596089642262837e-02, 9.005766395293882e-01, 0.000000000000000e+00, 0.000000000000000e+00, 6.730177489211785e+00
202, 8.936494009134948e-01, 4.423646360438127e-02, 9.008874739570396e-01, 0.000000000000000e+00, 0.000000000000000e+00, 6.732546204238107e+00
203, 8.983371340679834e-01, 4.250135035434471e-02, 9.012907886141059e-01, 0.000000000000000e+00, 0.000000000000000e+00, 6.735607837104332e+00
204, 9.030206858316671e-01, 4.075498461526519e-02, 9.017159014954493e-01, 0.000000000000000e+00, 0.000000000000000e+00, 6.738747775412048e+00
205, 9.077002312994170e-01, 3.899790951824605e-02, 9.020955918822809e-01, 0.000000000000000e+00, 0.000000000000000e+00, 6.741563688652137e+00
206, 9.123755290372346e-01, 3.722956468842874e-02, 9.025235679711873e-01, 0.000000000000000e+00, 0.000000000000000e+00, 6.744762645598512e+00
207, 9.170467632597801e-01, 3.545051432397122e-02, 9.029240288644995e-01, 0.000000000000000e+00, 0.000000000000000e+00, 6.747778687768066e+00
208, 9.217136710407219e-01, 3.366014750025305e-02, 9.034023851106705e-01, 0.000000000000000e+00, 0.000000000000000e+00, 6.751439595598972e+00
209, 9.263764575838125e-01, 3.185907205777927e-02, 9.038409282980114e-01, 0.000000000000000e+00, 0.000000000000000e+00, 6.754855500282228e+00
210, 9.310348627699936e-01, 3.004669019660690e-02, 9.043061583081198e-01, 0.000000000000000e+00, 0.000000000000000e+00, 6.758503671357716e+00
211, 9.356890339632277e-01, 2.822347153539392e-02, 9.047970291168101e-01, 0.000000000000000e+00, 0.000000000000000e+00, 6.762285699270980e+00
212, 9.403388545924440e-01, 2.638917816834007e-02, 9.051766880610418e-01, 0.000000000000000e+00, 0.000000000000000e+00, 6.765260065592935e+00
213, 9.449842237828883e-01, 2.454364481318813e-02, 9.055848618478380e-01, 0.000000000000000e+00, 0.000000000000000e+00, 6.768503617823141e+00
214, 9.496252696911824e-01, 2.268726747046633e-02, 9.060065176569050e-01, 0.000000000000000e+00, 0.000000000000000e+00, 6.771922665476762e+00
215, 9.542618258126384e-01, 2.081969845361102e-02, 9.064293951001173e-01, 0.000000000000000e+00, 0.000000000000000e+00, 6.775344689975494e+00
216, 9.588938391659295e-01, 1.894089441482798e-02, 9.067522619400255e-01, 0.000000000000000e+00, 0.000000000000000e+00, 6.777933158995394e+00
217, 9.635213869068820e-01, 1.705112365788852e-02, 9.069169869553718e-01, 0.000000000000000e+00, 0.000000000000000e+00, 6.779338246702383e+00
218, 9.681443794618694e-01, 1.515022657251379e-02, 9.070239411158637e-01, 0.000000000000000e+00, 0.000000000000000e+00, 6.780332545906652e+00
219, 9.727627503750785e-01, 1.323813269984072e-02, 9.070678353986027e-01, 0.000000000000000e+00, 0.000000000000000e+00, 6.780847993923544e+00
220, 9.773764672640751e-01, 1.131483730370738e-02, 9.070332253296134e-01, 0.000000000000000e+00, 0.000000000000000e+00, 6.780738283653056e+00
221, 9.819854983179100e-01, 9.380342452464102e-03, 9.070382538445322e-01, 0.000000000000000e+00, 0.000000000000000e+00, 6.780849121739863e+00
222, 9.865897973183124e-01, 7.434606328368822e-03, 9.064323500022774e-01, 0.000000000000000e+00, 0.000000000000000e+00, 6.776237044696592e+00
223, 9.911893195849333e-01, 5.477608069834282e-03, 9.059057855730884e-01, 0.000000000000000e+00, 0.000000000000000e+00, 6.771903568537769e+00
224, 9.957840691783619e-01, 3.509429416374764e-03, 9.037248896919908e-01, 0.000000000000000e+00, 0.000000000000000e+00, 6.754797898431515e+00
225, 9.977472784669029e-01, -1.396755720998527e-03, 9.072557377717082e-01, 0.000000000000000e+00, 0.000000000000000e+00, 6.773394730722572e+00
226, 9.927662751729639e-01, -1.045796809882176e-03, 9.190468382593703e-01, 0.000000000000000e+00, 0.000000000000000e+00, 6.859961413702004e+00
227, 9.877850509083950e-01, -6.979750335172699e-04, 9.205957875674068e-01, 0.000000000000000e+00, 0.000000000000000e+00, 6.871641988493129e+00
228, 9.828036027428446e-01, -3.534051147981149e-04, 9.208746104292265e-01, 0.000000000000000e+00, 0.000000000000000e+00, 6.874127769290588e+00
229, 9.778219282991132e-01, -1.208887855960176e-05, 9.210059848387759e-01, 0.000000000000000e+00, 0.000000000000000e+00, 6.875535852412418e+00
230, 9.728400305018871e-01, 3.259281407232542e-04, 9.213956125935475e-01, 0.000000000000000e+00, 0.000000000000000e+00, 6.878930975209232e+00
231, 9.678579078977197e-01, 6.605997941970821e-04, 9.220232083718439e-01, 0.000000000000000e+00, 0.000000000000000e+00, 6.884103211353750e+00
232, 9.628755563353004e-01, 9.918974560771013e-04, 9.225769721598920e-01, 0.000000000000000e+00, 0.000000000000000e+00, 6.888500264001538e+00
233, 9.578929802085968e-01, 1.319742855546424e-03, 9.229831866047936e-01, 0.000000000000000e+00, 0.000000000000000e+00, 6.891849590599087e+00
234, 9.529101709711301e-01, 1.644077391743294e-03, 9.234470878608134e-01, 0.000000000000000e+00, 0.000000000000000e+00, 6.895642766991544e+00
235, 9.479271370091300e-01, 1.964891934441132e-03, 9.239589902979164e-01, 0.000000000000000e+00, 0.000000000000000e+00, 6.899657938206136e+00
236, 9.429438780609505e-01, 2.282215818441619e-03, 9.243945699543241e-01, 0.000000000000000e+00, 0.000000000000000e+00, 6.903116563491653e+00
237, 9.379603859372891e-01, 2.595878818766436e-03, 9.247848640336586e-01, 0.000000000000000e+00, 0.000000000000000e+00, 6.906223894322077e+00
238, 9.329766680978979e-01, 2.905889710243604e-03, 9.252677463171425e-01, 0.000000000000000e+00, 0.000000000000000e+00, 6.910086387952703e+00
239, 9.279927269430100e-01, 3.212314357653211e-03, 9.257205988669273e-01, 0.000000000000000e+00, 0.000000000000000e+00, 6.913637845074451e+00
240, 9.230085527757266e-01, 3.514926511884130e-03, 9.260032758506790e-01, 0.000000000000000e+00, 0.000000000000000e+00, 6.915816305808313e+00
241, 9.180241577347975e-01, 3.813876026739427e-03, 9.264575222272572e-01, 0.000000000000000e+00, 0.000000000000000e+00, 6.919293224236124e+00
242, 9.130395336322463e-01, 4.108996476244789e-03, 9.267964359068983e-01, 0.000000000000000e+00, 0.000000000000000e+00, 6.921946341395493e+00
243, 9.080546855977246e-01, 4.400308427363359e-03, 9.271848752943094e-01, 0.000000000000000e+00, 0.000000000000000e+00, 6.924962420490069e+00
244, 9.030696174372266e-01, 4.687813193986278e-03, 9.274883940152332e-01, 0.000000000000000e+00, 0.000000000000000e+00, 6.927328874579950e+00
245, 8.980843236456018e-01, 4.971382329041980e-03, 9.278842641721287e-01, 0.000000000000000e+00, 0.000000000000000e+00, 6.930444003454473e+00
246, 8.930988146016990e-01, 5.251123034924238e-03, 9.281644465177479e-01, 0.000000000000000e+00, 0.000000000000000e+00, 6.932662103870633e+00
247, 8.881130813579982e-01, 5.526846604335187e-03, 9.283909098281429e-01, 0.000000000000000e+00, 0.000000000000000e+00, 6.934389266915848e+00
248, 8.831271346686704e-01, 5.798691598383295e-03, 9.286841609497105e-01, 0.000000000000000e+00, 0.000000000000000e+00, 6.936655941250947e+00
249, 8.781409672875435e-01, 6.066471929958898e-03, 9.289480465459742e-01, 0.000000000000000e+00, 0.000000000000000e+00, 6.938702986480867e+00
250, 8.731545904038067e-01, 6.330300289080933e-03, 9.292117645582185e-01, 0.000000000000000e+00, 0.000000000000000e+00, 6.940688493052940e+00
251, 8.681679981178372e-01, 6.590053602254168e-03, 9.294449166648590e-01, 0.000000000000000e+00, 0.000000000000000e+00, 6.942504574145341e+00
252, 8.631811977357465e-01, 6.845748031406282e-03, 9.297049397463538e-01, 0.000000000000000e+00, 0.000000000000000e+00, 6.944570743389413e+00
253, 8.581941900852268e-01, 7.097394556270028e-03, 9.299947494747078e-01, 0.000000000000000e+00, 0.000000000000000e+00, 6.946795358030696e+00
254, 8.532069742115309e-01, 7.344854931327906e-03, 9.302413688578751e-01, 0.000000000000000e+00, 0.000000000000000e+00, 6.948693299283576e+00
255, 8.482195604553706e-01, 7.588297893486114e-03, 9.305143758720715e-01, 0.000000000000000e+00, 0.000000000000000e+00, 6.950831287835582e+00
256, 8.432319389747459e-01, 7.827465915503071e-03, 9.308086415436655e-01, 0.000000000000000e+00, 0.000000000000000e+00, 6.953170833990778e+00
257, 8.382441269768841e-01, 8.062601882662208e-03, 9.310168514234323e-01, 0.000000000000000e+00, 0.000000000000000e+00, 6.954786645686093e+00
258, 8.332561139166713e-01, 8.293453170275999e-03, 9.311632877438384e-01, 0.000000000000000e+00, 0.000000000000000e+00, 6.955948851016143e+00
259, 8.282679115565131e-01, 8.520174581105653e-03, 9.313230803084931e-01, 0.000000000000000e+00, 0.000000000000000e+00, 6.957215603648269e+00
260, 8.232795204801322e-01, 8.742697202451456e-03, 9.315313541705283e-01, 0.000000000000000e+00, 0.000000000000000e+00, 6.958903671071672e+00
261, 8.182909376253507e-01, 8.960916240519552e-03, 9.317578728165750e-01, 0.000000000000000e+00, 0.000000000000000e+00, 6.960654359795988e+00
262, 8.133021786074017e-01, 9.175016756187525e-03, 9.319419172801490e-01, 0.000000000000000e+00, 0.000000000000000e+00, 6.962065510548891e+00
263, 8.083132328271316e-01, 9.384758715185283e-03, 9.320946797323014e-01, 0.000000000000000e+00, 0.000000000000000e+00, 6.963286252701207e+00
264, 8.033241155009549e-01, 9.590332237908974e-03, 9.322749014743006e-01, 0.000000000000000e+00, 0.000000000000000e+00, 6.964603018260151e+00
265, 7.983348230333662e-01, 9.791643621325357e-03, 9.323832090303097e-01, 0.000000000000000e+00, 0.000000000000000e+00, 6.965402424548446e+00
266, 7.933453571997360e-01, 9.988611993313469e-03, 9.324917928471373e-01, 0.000000000000000e+00, 0.000000000000000e+00, 6.966279696395962e+00
267, 7.883557290566712e-01, 1.018141562557334e-02, 9.325751719913574e-01, 0.000000000000000e+00, 0.000000000000000e+00, 6.966958422269096e+00
268, 7.833659335793033e-01, 1.036985407343800e-02, 9.327071326608446e-01, 0.000000000000000e+00, 0.000000000000000e+00, 6.967955741981467e+00
269, 7.783759795661732e-01, 1.055405680577649e-02, 9.328240160758042e-01, 0.000000000000000e+00, 0.000000000000000e+00, 6.968873406866954e+00
270, 7.733858720569513e-01, 1.073401836063291e-02, 9.328980863398127e-01, 0.000000000000000e+00, 0.000000000000000e+00, 6.969522986680341e+00
271, 7.683956087153786e-01, 1.090960714935230e-02, 9.329724336698970e-01, 0.000000000000000e+00, 0.000000000000000e+00, 6.970089363505408e+00
272, 7.634051985064703e-01, 1.108100948459072e-02, 9.330847692041409e-01, 0.000000000000000e+00, 0.000000000000000e+00, 6.970870270921624e+00
273, 7.584146433444580e-01, 1.124811739356180e-02, 9.331609599437105e-01, 0.000000000000000e+00, 0.000000000000000e+00, 6.971437188916638e+00
274, 7.534239466527054e-01, 1.141090622587709e-02, 9.332368201896198e-01, 0.000000000000000e+00, 0.000000000000000e+00, 6.972041149352707e+00
275, 7.484331134170553e-01, 1.156951330724427e-02, 9.333415375148190e-01, 0.000000000000000e+00, 0.000000000000000e+00, 6.972806594148812e+00
276, 7.434421467487248e-01, 1.172380930671461e-02, 9.334122264838212e-01, 0.000000000000000e+00, 0.000000000000000e+00, 6.973360842932406e+00
277, 7.384510489556715e-01, 1.187386519569839e-02, 9.334475716073415e-01, 0.000000000000000e+00, 0.000000000000000e+00, 6.973674792196379e+00
278, 7.334598280428668e-01, 1.201973424777828e-02, 9.335193411755053e-01, 0.000000000000000e+00, 0.000000000000000e+00, 6.974218243584585e+00
279, 7.284684841400737e-01, 1.216131655162368e-02, 9.335949819199419e-01, 0.000000000000000e+00, 0.000000000000000e+00, 6.974817524960905e+00
280, 7.234770226965501e-01, 1.229872406802295e-02, 9.336504516388464e-01, 0.000000000000000e+00, 0.000000000000000e+00, 6.975290695185704e+00
281, 7.184854491792383e-01, 1.243196048883044e-02, 9.337010770555582e-01, 0.000000000000000e+00, 0.000000000000000e+00, 6.975709331598409e+00
282, 7.134937637192478e-01, 1.256096450911156e-02, 9.337288121695184e-01, 0.000000000000000e+00, 0.000000000000000e+00, 6.975957277188948e+00
283, 7.085019735374923e-01, 1.268584929657646e-02, 9.337264960137622e-01, 0.000000000000000e+00, 0.000000000000000e+00, 6.976001190536925e+00
284, 7.035100815556843e-01, 1.280660433520825e-02, 9.337389878607555e-01, 0.000000000000000e+00, 0.000000000000000e+00, 6.976145289803777e+00
285, 6.985180909271024e-01, 1.292320053046426e-02, 9.337607203873678e-01, 0.000000000000000e+00, 0.000000000000000e+00, 6.976384319570780e+00
286, 6.935260072669337e-01, 1.303573573329311e-02, 9.337841912931479e-01, 0.000000000000000e+00, 0.000000000000000e+00, 6.976641591385485e+00
287, 6.885338333382853e-01, 1.314420534675533e-02, 9.337927379909765e-01, 0.000000000000000e+00, 0.000000000000000e+00, 6.976803389831312e+00
288, 6.835415733061254e-01, 1.324860410505372e-02, 9.338347302699952e-01, 0.000000000000000e+00, 0.000000000000000e+00, 6.977165743427309e+00
289, 6.785492304626952e-01, 1.334900989023667e-02, 9.338658933500695e-01, 0.000000000000000e+00, 0.000000000000000e+00, 6.977478236845368e+00
290, 6.735568098919522e-01, 1.344543476409495e-02, 9.338733931683643e-01, 0.000000000000000e+00, 0.000000000000000e+00, 6.977642702487144e+00
291, 6.685643134756892e-01, 1.353789028414333e-02, 9.339060000163930e-01, 0.000000000000000e+00, 0.000000000000000e+00, 6.977933960176928e+00
292, 6.635717465742811e-01, 1.362643413823160e-02, 9.339295655401612e-01, 0.000000000000000e+00, 0.000000000000000e+00, 6.978179156443255e+00
293, 6.585791125093540e-01, 1.371110040321403e-02, 9.339496353376644e-01, 0.000000000000000e+00, 0.000000000000000e+00, 6.978358316247624e+00
294, 6.535864144256534e-01, 1.379191358482196e-02, 9.339520662202819e-01, 0.000000000000000e+00, 0.000000000000000e+00, 6.978388103983375e+00
295, 6.485936565780526e-01, 1.386891136625477e-02, 9.339472317002014e-01, 0.000000000000000e+00, 0.000000000000000e+00, 6.978424022262955e+00
296, 6.436008412771728e-01, 1.394215189955243e-02, 9.339221541136283e-01, 0.000000000000000e+00, 0.000000000000000e+00, 6.978313982658607e+00
297, 6.386079734052328e-01, 1.401167270757643e-02, 9.339340449486937e-01, 0.000000000000000e+00, 0.000000000000000e+00, 6.978409166177785e+00
298, 6.336150549789695e-01, 1.407749014516082e-02, 9.339496356716452e-01, 0.000000000000000e+00, 0.000000000000000e+00, 6.978545519320768e+00
299, 6.286220903230849e-01, 1.413968638877338e-02, 9.339485897603923e-01, 0.000000000000000e+00, 0.000000000000000e+00, 6.978596344546419e+00
300, 6.236290824240174e-01, 1.419831558362844e-02, 9.339214438308259e-01, 0.000000000000000e+00, 0.000000000000000e+00, 6.978454731527736e+00
301, 6.186360339311041e-01, 1.425337011993572e-02, 9.338820227820476e-01, 0.000000000000000e+00, 0.000000000000000e+00, 6.978228315507326e+00
302, 6.136429483377592e-01, 1.430495433133484e-02, 9.338566980725079e-01, 0.000000000000000e+00, 0.000000000000000e+00, 6.978118531996827e+00
303, 6.086498288243799e-01, 1.435314489029172e-02, 9.338008028848983e-01, 0.000000000000000e+00, 0.000000000000000e+00, 6.977713152975780e+00
304, 6.036566776827087e-01, 1.439790790126805e-02, 9.337238796558655e-01, 0.000000000000000e+00, 0.000000000000000e+00, 6.977126597311957e+00
305, 5.986634977753136e-01, 1.443936562794728e-02, 9.336440069641418e-01, 0.000000000000000e+00, 0.000000000000000e+00, 6.976545821869097e+00
306, 5.936702920103905e-01, 1.447762408354583e-02, 9.335485765072321e-01, 0.000000000000000e+00, 0.000000000000000e+00, 6.975864345497912e+00
307, 5.886770629098828e-01, 1.451262325235961e-02, 9.334284034237932e-01, 0.000000000000000e+00, 0.000000000000000e+00, 6.974943733473097e+00
308, 5.836838122645023e-01, 1.454449606687212e-02, 9.333314703291574e-01, 0.000000000000000e+00, 0.000000000000000e+00, 6.974164673392615e+00
309, 5.786905438255169e-01, 1.457338391059207e-02, 9.332464755394960e-01, 0.000000000000000e+00, 0.000000000000000e+00, 6.973495755509136e+00
310, 5.736972584818599e-01, 1.459920576425061e-02, 9.331736492795064e-01, 0.000000000000000e+00, 0.000000000000000e+00, 6.972934486858469e+00
311, 5.687039588961967e-01, 1.462209414502252e-02, 9.330951541780822e-01, 0.000000000000000e+00, 0.000000000000000e+00, 6.972346163797752e+00
312, 5.637106474369545e-01, 1.464222955316576e-02, 9.330333683435723e-01, 0.000000000000000e+00, 0.000000000000000e+00, 6.971864208652280e+00
313, 5.587173252566029e-01, 1.465952210948224e-02, 9.329844669280927e-01, 0.000000000000000e+00, 0.000000000000000e+00, 6.971495606487947e+00
314, 5.537239944240183e-01, 1.467408847195008e-02, 9.329318797723084e-01, 0.000000000000000e+00, 0.000000000000000e+00, 6.971122314251028e+00
315, 5.487306569102236e-01, 1.468614847453956e-02, 9.328538193869600e-01, 0.000000000000000e+00, 0.000000000000000e+00, 6.970556846535316e+00
316, 5.437373138238137e-01, 1.469562399439160e-02, 9.327542553376575e-01, 0.000000000000000e+00, 0.000000000000000e+00, 6.969796618863087e+00
317, 5.387439665636963e-01, 1.470259580882161e-02, 9.326374778182376e-01, 0.000000000000000e+00, 0.000000000000000e+00, 6.968920595032215e+00
318, 5.337506167113035e-01, 1.470731908631889e-02, 9.324899610969249e-01, 0.000000000000000e+00, 0.000000000000000e+00, 6.967810405740786e+00
319, 5.287572652153307e-01, 1.470975691679876e-02, 9.323585897898553e-01, 0.000000000000000e+00, 0.000000000000000e+00, 6.966761382619506e+00
320, 5.237639131121137e-01, 1.470992994980545e-02, 9.322320523509215e-01, 0.000000000000000e+00, 0.000000000000000e+00, 6.965772546091324e+00
321, 5.187705613066811e-01, 1.470812332713250e-02, 9.320726553675989e-01, 0.000000000000000e+00, 0.000000000000000e+00, 6.964552741827046e+00
322, 5.137772106499425e-01, 1.470436989465372e-02, 9.319377547837543e-01, 0.000000000000000e+00, 0.000000000000000e+00, 6.963474289513590e+00
323, 5.087838617983905e-01, 1.469861158790075e-02, 9.318143642924275e-01, 0.000000000000000e+00, 0.000000000000000e+00, 6.962508250681552e+00
324, 5.037905152476432e-01, 1.469116034293855e-02, 9.316779121277456e-01, 0.000000000000000e+00, 0.000000000000000e+00, 6.961475281754221e+00
325, 4.987971713153708e-01, 1.468212630390665e-02, 9.315436966872102e-01, 0.000000000000000e+00, 0.000000000000000e+00, 6.960434508318326e+00
326, 4.938038307674336e-01, 1.467137934440008e-02, 9.314300567059133e-01, 0.000000000000000e+00, 0.000000000000000e+00, 6.959566293403570e+00
327, 4.888104933635957e-01, 1.465924628491359e-02, 9.313051911169148e-01, 0.000000000000000e+00, 0.000000000000000e+00, 6.958636093696195e+00
328, 4.838171590520274e-01, 1.464591598747731e-02, 9.311830303539166e-01, 0.000000000000000e+00, 0.000000000000000e+00, 6.957690900693202e+00
329, 4.788238286335579e-01, 1.463120214862232e-02, 9.310721010123391e-01, 0.000000000000000e+00, 0.000000000000000e+00, 6.956852115459249e+00
330, 4.738305013702198e-01, 1.461543161478834e-02, 9.309357440174372e-01, 0.000000000000000e+00, 0.000000000000000e+00, 6.955828631350498e+00
331, 4.688371767946367e-01, 1.459886881431855e-02, 9.308377583514483e-01, 0.000000000000000e+00, 0.000000000000000e+00, 6.955013937164993e+00
332, 4.638438555614227e-01, 1.458129317706431e-02, 9.307389520621965e-01, 0.000000000000000e+00, 0.000000000000000e+00, 6.954221124402592e+00
333, 4.588505367559091e-01, 1.456301571801476e-02, 9.306089871056464e-01, 0.000000000000000e+00, 0.000000000000000e+00, 6.953221382339543e+00
334, 4.538572194427561e-01, 1.454436989651751e-02, 9.304773330347593e-01, 0.000000000000000e+00, 0.000000000000000e+00, 6.952196134095472e+00
335, 4.488639044127376e-01, 1.452512559101236e-02, 9.303104738271771e-01, 0.000000000000000e+00, 0.000000000000000e+00, 6.950945243841454e+00
336, 4.438705906809258e-01, 1.450556317999200e-02, 9.301262483435028e-01, 0.000000000000000e+00, 0.000000000000000e+00, 6.949555197922368e+00
337, 4.388772766953845e-01, 1.448607672455566e-02, 9.299423183440804e-01, 0.000000000000000e+00, 0.000000000000000e+00, 6.948146788918297e+00
338, 4.338839630937186e-01, 1.446645036184713e-02, 9.297652196054726e-01, 0.000000000000000e+00, 0.000000000000000e+00, 6.946795737329215e+00
339, 4.288906488594367e-01, 1.444692231888051e-02, 9.295576444136276e-01, 0.000000000000000e+00, 0.000000000000000e+00, 6.945222562721003e+00
340, 4.238973328946196e-01, 1.442793851882894e-02, 9.293546942711823e-01, 0.000000000000000e+00, 0.000000000000000e+00, 6.943665860719942e+00
341, 4.189040156217034e-01, 1.440931652749452e-02, 9.291707058660976e-01, 0.000000000000000e+00, 0.000000000000000e+00, 6.942266941296543e+00
342, 4.139106963654804e-01, 1.439124638563145e-02, 9.289481837009003e-01, 0.000000000000000e+00, 0.000000000000000e+00, 6.940580980853476e+00
343, 4.089173732886054e-01, 1.437421823825724e-02, 9.287405348131457e-01, 0.000000000000000e+00, 0.000000000000000e+00, 6.938947239932899e+00
344, 4.039240470207569e-01, 1.435809434609091e-02, 9.285485591076034e-01, 0.000000000000000e+00, 0.000000000000000e+00, 6.937438356268871e+00
345, 3.989307173875287e-01, 1.434301788790273e-02, 9.283304130697572e-01, 0.000000000000000e+00, 0.000000000000000e+00, 6.935763789689843e+00
346, 3.939373836317647e-01, 1.432951772281450e-02, 9.280775851318083e-01, 0.000000000000000e+00, 0.000000000000000e+00, 6.933800172832904e+00
347, 3.889440460235558e-01, 1.431750189535527e-02, 9.278419034643008e-01, 0.000000000000000e+00, 0.000000000000000e+00, 6.931944379620592e+00
348, 3.839507048035971e-01, 1.430707671557271e-02, 9.276058198391235e-01, 0.000000000000000e+00, 0.000000000000000e+00, 6.930121106176770e+00
349, 3.789573594149582e-01, 1.429880671258353e-02, 9.273577208586574e-01, 0.000000000000000e+00, 0.000000000000000e+00, 6.928217363488241e+00
350, 3.739640110475499e-01, 1.429263587728939e-02, 9.271030987576709e-01, 0.000000000000000e+00, 0.000000000000000e+00, 6.926254298410278e+00
351, 3.689706605360458e-01, 1.428865280237281e-02, 9.268574320060512e-01, 0.000000000000000e+00, 0.000000000000000e+00, 6.924355644351992e+00
352, 3.639773089931644e-01, 1.428745657557816e-02, 9.266050832576710e-01, 0.000000000000000e+00, 0.000000000000000e+00, 6.922422452976594e+00
353, 3.589839568580010e-01, 1.428900757397279e-02, 9.263598169257450e-01, 0.000000000000000e+00, 0.000000000000000e+00, 6.920552670489511e+00
354, 3.539906070842336e-01, 1.429340442233226e-02, 9.261341782202390e-01, 0.000000000000000e+00, 0.000000000000000e+00, 6.918819169787763e+00
355, 3.489972609853782e-01, 1.430127994233461e-02, 9.259155375662229e-01, 0.000000000000000e+00, 0.000000000000000e+00, 6.917151270012122e+00
356, 3.440039216876586e-01, 1.431258520264655e-02, 9.256676601628046e-01, 0.000000000000000e+00, 0.000000000000000e+00, 6.915276486573979e+00
357, 3.390105921721779e-01, 1.432746342351743e-02, 9.253873966922264e-01, 0.000000000000000e+00, 0.000000000000000e+00, 6.913140171579052e+00
358, 3.340172764461226e-01, 1.434657772591189e-02, 9.251118258229031e-01, 0.000000000000000e+00, 0.000000000000000e+00, 6.911005789835627e+00
359, 3.290239791305575e-01, 1.436984428564172e-02, 9.248450009224650e-01, 0.000000000000000e+00, 0.000000000000000e+00, 6.908947475676292e+00
360, 3.240307033448447e-01, 1.439748916998075e-02, 9.245045659798594e-01, 0.000000000000000e+00, 0.000000000000000e+00, 6.906339844937401e+00
361, 3.190374588252408e-01, 1.443019547301854e-02, 9.241181599096228e-01, 0.000000000000000e+00, 0.000000000000000e+00, 6.903345317685247e+00
362, 3.140442483646243e-01, 1.446782815068961e-02, 9.237566768501688e-01, 0.000000000000000e+00, 0.000000000000000e+00, 6.900528829253448e+00
363, 3.090510809787435e-01, 1.451073346313482e-02, 9.233146352113840e-01, 0.000000000000000e+00, 0.000000000000000e+00, 6.897090478913678e+00
364, 3.040579679792150e-01, 1.455959160094111e-02, 9.228973735785748e-01, 0.000000000000000e+00, 0.000000000000000e+00, 6.893819153377080e+00
365, 2.990649152111449e-01, 1.461422126771975e-02, 9.224984563598377e-01, 0.000000000000000e+00, 0.000000000000000e+00, 6.890676880357938e+00
366, 2.940719345417140e-01, 1.467511947714148e-02, 9.221600770727408e-01, 0.000000000000000e+00, 0.000000000000000e+00, 6.887998151772699e+00
367, 2.890790435857283e-01, 1.474290036393204e-02, 9.217088180487836e-01, 0.000000000000000e+00, 0.000000000000000e+00, 6.884457980374003e+00
368, 2.840862463875410e-01, 1.481732012690115e-02, 9.213191165344992e-01, 0.000000000000000e+00, 0.000000000000000e+00, 6.881361630729622e+00
369, 2.790935670671509e-01, 1.489925166549681e-02, 9.208504291941251e-01, 0.000000000000000e+00, 0.000000000000000e+00, 6.877677707944089e+00
370, 2.741011033986723e-01, 1.499328085173851e-02, 9.203787826129980e-01, 0.000000000000000e+00, 0.000000000000000e+00, 6.873954738458020e+00
371, 2.691088740532036e-01, 1.509917045302092e-02, 9.199209668942694e-01, 0.000000000000000e+00, 0.000000000000000e+00, 6.870332082459368e+00
372, 2.641164685033368e-01, 1.519619730314507e-02, 9.192790461456221e-01, 0.000000000000000e+00, 0.000000000000000e+00, 6.865327950640455e+00
373, 2.591238102066155e-01, 1.527937790197425e-02, 9.186796596058279e-01, 0.000000000000000e+00, 0.000000000000000e+00, 6.860623855505339e+00
374, 2.541307758982800e-01, 1.533356504146102e-02, 9.179205578275212e-01, 0.000000000000000e+00, 0.000000000000000e+00, 6.854711314882322e+00
375, 2.491374575940634e-01, 1.532583193855398e-02, 9.171245047160516e-01, 0.000000000000000e+00, 0.000000000000000e+00, 6.848492239035844e+00
376, 2.441445009147894e-01, 1.526470876570539e-02, 9.163063162032192e-01, 0.000000000000000e+00, 0.000000000000000e+00, 6.842076229327034e+00
377, 2.391523906421572e-01, 1.515429517859625e-02, 9.154873343323835e-01, 0.000000000000000e+00, 0.000000000000000e+00, 6.835622902196751e+00
378, 2.341616600075662e-01, 1.499315839934137e-02, 9.146447342691330e-01, 0.000000000000000e+00, 0.000000000000000e+00, 6.828964416067725e+00
